urn:cts:perslit:roodaki.baghimande:110	roodaki		baghimande	"
شمارهٔ ۱۱۰"		سپید برف برآمد به کوهسار سیاه%و چون درونه شد آن سرو بوستان آرای||و آن کجا بگوارید ناگوار شده‌ست%و آن کجا نگزایست گشت زود گزای
urn:cts:perslit:roodaki.baghimande:111	roodaki		baghimande	"
شمارهٔ ۱۱۱"		آن چیست بر آن طبق همی تابد؟%چون ملحم زیر شعر عنابی||ساقش به مثل چو ساعد حورا%پایش به مثل چو پای مرغابی
urn:cts:perslit:roodaki.baghimande:112	roodaki		baghimande	"
شمارهٔ ۱۱۲"		ای دل، سزایش بری%باز بر چنگل عقابی||بی تو مرا زنده نبیند%من ذره ام، تو آفتابی
urn:cts:perslit:roodaki.baghimande:113	roodaki		baghimande	"
شمارهٔ ۱۱۳"		بیار آن می که پنداری روان یاقوت نابستی%و یا چون برکشیده تیغ پیش آفتابستی||بیا کی گویی: اندر جام مانند گلابستی%به خوشی گویی: اندر دیدهٔ بی‌خواب خوابستی||سحابستی قدح گویی و می قطرهٔ سحابستی%طرب، گویی، که اندر دل دعای مستجابستی||اگر می نیستی، یکسر همه دل ها خرابستی%اگر در کالبد جان را ندیدستی، شرابستی||اگر این می به ابر اندر، به چنگال عقابستی%ازان تا ناکسان هرگز نخوردندی صوابستی
urn:cts:perslit:roodaki.baghimande:114	roodaki		baghimande	"
شمارهٔ ۱۱۴"		جعد همچون نورد آب بباد%گوییا آن چنان شکستستی||میانکش نازکک چو شانهٔ مو%گویی از یک دگر گسستستی
urn:cts:perslit:roodaki.baghimande:115	roodaki		baghimande	"
شمارهٔ ۱۱۵"		این جهان را نگر به چشم خرد%نی بدان چشم کاندر او نگری||همچو دریاست وز نکوکاری%کشتیی ساز، تا بدان گذری
urn:cts:perslit:roodaki.baghimande:116	roodaki		baghimande	"
شمارهٔ ۱۱۶"		مار را، هر چند بهتر پروری%چون یکی خشم آورد کیفر بری||سفله طبع مار دارد، بی خلاف%جهد کن تا روی سفله ننگری
urn:cts:perslit:roodaki.baghimande:117	roodaki		baghimande	"
شمارهٔ ۱۱۷ - ای آن که غمگنی"		ای آن که غمگنی و سزاواری%وندر نهان سرشک همی باری||از بهر آن کجا ببرم نامش%ترسم ز بخت انده و دشواری||رفت آن که رفت و آمد آنک آمد%بود آن که بود، خیره چه غمداری؟||هموار کرد خواهی گیتی را؟%گیتی‌ست، کی پذیرد همواری||مستی مکن، که ننگرد او مستی%زاری مکن، که نشنود او زاری||شو، تا قیامت آید، زاری کن%کی رفته را به زاری باز آری؟||آزار بیش بینی زین گردون%گر تو به هر بهانه بیازاری||گویی گماشته‌ست بلایی او%بر هر که تو دل بر او بگماری||ابری پدید نی و کسوفی نی%بگرفت ماه و گشت جهان تاری||فرمان کنی و یا نکنی، ترسم%بر خویشتن ظفر ندهی باری!||تا بشکنی سپاه غمان بر دل%آن به که می بیاری و بگساری||اندر بلای سخت پدید آید%فضل و بزرگمردی و سالاری
urn:cts:perslit:roodaki.baghimande:118	roodaki		baghimande	"
شمارهٔ ۱۱۸ - گل بهاری! بت تتاری!"		گل بهاری، بت تتاری%نبیذ داری، چرا نیاری؟||نبیذ روشن، چو ابر بهمن%به نزد گلشن چرا نباری؟
urn:cts:perslit:roodaki.baghimande:119	roodaki		baghimande	"
شمارهٔ ۱۱۹"		ای غافل از شمار! چه پنداری؟%کت خالق آفرید پی کاری؟!||عمری که مر توراست سرمایه%وید است و کارهات به این زاری!
urn:cts:perslit:roodaki.baghimande:11	roodaki		baghimande	"
شمارهٔ ۱۱"		گل صدبرگ و مشک و عنبر وسیب%یاسمین سپید و مورد بزیب||این همه یکسره تمام شدست%نزد تو، ای بت ملوک فریب||شب عاشقت لیله‌القدرست%چون تو بیرون کنی رخ از جلبیب||به حجاب اندرون شود خورشید%گر تو برداری از دو لاله حجیب||وآن زنخدان بسیب ماند راست%اگر از مشک خال دارد سیب
urn:cts:perslit:roodaki.baghimande:120	roodaki		baghimande	"
شمارهٔ ۱۲۰ - کاندر جهان به کس مگرو جز به فاطمی"		تا خوی ابر گل رخ تو کرده شبنمی%شبنم شده‌ست سوخته چون اشک ماتمی||... این مصرع ساقط شده ...%کاندر جهان به کس مگرو جز به فاطمی||کی مار ترسگین شود و گربه مهربان؟%گر موش ماژ و موژ کند گاه در همی||صدر جهان! جهان همه تاریک‌شب شده‌ست%از بهر ما سپیدهٔ صادق همی دمی
urn:cts:perslit:roodaki.baghimande:121	roodaki		baghimande	"
شمارهٔ ۱۲۱ - بوی جوی مولیان آید همی"		بوی جوی مولیان آید همی%یاد یار مهربان آید همی||ریگ آموی و درشتی راه او%زیر پایم پرنیان آید همی||آب جیحون از نشاط روی دوست%خنگ ما را تا میان آید همی||ای بخارا! شاد باش و دیر زی%میر زی تو شادمان آید همی||میر ماه است و بخارا آسمان%ماه سوی آسمان آید همی||میر سرو است و بخارا بوستان%سرو سوی بوستان آید همی||آفرین و مدح سود آید همی%گر به گنج اندر زیان آید همی
urn:cts:perslit:roodaki.baghimande:122	roodaki		baghimande	"
شمارهٔ ۱۲۲"		آن که نماند به هیچ خلق خدای است%تو نه خدایی، به هیچ خلق نمانی||روز شدن را نشان دهند به خورشید%باز مر او را به تو دهند نشانی||هر چه بر الفاظ خلق مدحت رفته‌ست%یا برود، تا به روز حشر تو آنی
urn:cts:perslit:roodaki.baghimande:123	roodaki		baghimande	"
شمارهٔ ۱۲۳"		مرا ز منصب تحقیق انبیاست نصیب%چه آب جویم از جوی خشک یونانی؟||برای پرورش جسم جان چه رنجه کنم؟%که: حیف باشد روح القدس به سگبانی||به حسن صوت چو بلبل مقید نظمم%به جرم حسن چو یوسف اسیر زندانی||بسی نشستم من با اکابر و اعیان%بیازمودمشان آشکار و پنهانی||نخواستم ز تمنی مگر که دستوری%نیافتم ز عطاها مگر پشیمانی
urn:cts:perslit:roodaki.baghimande:124	roodaki		baghimande	"
شمارهٔ ۱۲۴"		کسی را چو من دوستگان می چه باید؟%که دل شاد دارد بهر دوستگانی||نه جز عیب چیزیست کان تو نداری%نه جز غیب چیزیست کان تو ندانی
urn:cts:perslit:roodaki.baghimande:125	roodaki		baghimande	"
شمارهٔ ۱۲۵"		آی دریغا! که خردمند را%باشد فرزند و خردمند نی||ور چه ادب دارد و دانش پدر%حاصل میراث به فرزند نی
urn:cts:perslit:roodaki.baghimande:126	roodaki		baghimande	"
شمارهٔ ۱۲۶"		بی قیمت است شکر از آن دو لبان اوی%کاسد شد از دو زلفش بازار شاهبوی||این ایغده سری به چه کار آید ای فتی%در باب دانش این سخن بیهده مگوی||تا صبر را نباشد شیرینی شکر%تا بید را نباشد بویی چو دار بوی
urn:cts:perslit:roodaki.baghimande:127	roodaki		baghimande	"
شمارهٔ ۱۲۷"		ای بر همه میران جهان یافته شاهی%می خور، که بد اندیش چنان شد که تو خواهی||می خواه، که بدخواه به کام دل تو گشت%وز بخت بد اندیش تو آورد تباهی||شد روزه و تسبیح و تراویح به یک جای%عید آمد و آمد می و معشوق و ملاهی||چون ماه همی جست شب عید همه خلق%من روی تو جستم، که مرا شاهی و ماهی||مه گاه بر افزون بود و گاه به کاهش%دایم تو برافزون بوی و هیچ نکاهی||میری به تو محکم شد و شاهی به تو خرم%بر خیره ندادند ترا میری و شاهی||خورشید روان باشی، چون از بر رخشی%دریای روان باشی، چون از بر گاهی||آن ها که همه میل سوی ملک تو کردند%اینک بنهادند سر از تافته راهی||دام طمع از ماهی در آب فگندند%نه مرد به جای آمد و نه دام و نه ماهی||مهتر نشود، گر چه قوی گردد کهتر%گاهی نشود، گر چه هنر دارد، چاهی
urn:cts:perslit:roodaki.baghimande:128	roodaki		baghimande	"
شمارهٔ ۱۲۸"		دل تنگ مدار، ای ملک، از کار خدایی%آرام و طرب رامده از طبع جدایی||صد بار فتادست چنین هر ملکی را%آخر برسیدند به هر کام روایی||آن کس که ترا دید و ترا بیند در جنگ%داند که: تو با شیر به شمشیر درآیی||این کار سمایی بد، نه قوت انسان%کس را نبود قوت به کار سمایی||آنان که گرفتار شدند از سپه تو%از بند به شمشیر تو یابند رهایی
urn:cts:perslit:roodaki.baghimande:129	roodaki		baghimande	"
شمارهٔ ۱۲۹"		چمن عقل را خزانی اگر%گلشن عشق را بهار تویی||عشق را گر پیمبری، لیکن%حسن را آفریدگار تویی
urn:cts:perslit:roodaki.baghimande:12	roodaki		baghimande	"
شمارهٔ ۱۲"		با خردومند بی‌وفا بود این بخت%خویشتن خویش را بکوش تو یک لخت||خود خور و خود ده، کجا نبود پشیمان%هر که بداد وبخورد از آن چه که بلفخت
urn:cts:perslit:roodaki.baghimande:13	roodaki		baghimande	"
شمارهٔ ۱۳"		رودکی چنگ بر گرفت و نواخت%باده انداز، کو سرود انداخت||زان عقیقین میی، که هر که بدید%از عقیق گداخته نشناخت||هر دو یک گوهرند، لیک به طبع%این بیفسرد و آن دگر بگداخت||نابسوده دو دست رنگین کرد%ناچشیده به تارک اندر تاخت
urn:cts:perslit:roodaki.baghimande:14	roodaki		baghimande	"
شمارهٔ ۱۴"		آن صحن چمن، که از دم دی%گفتی: دم گرگ یا پلنگ است||اکنون ز بهار مانوی طبع%پرنقش و نگار همچو ژنگ است||بر کشتی عمر تکیه کم کن%کاین نیل نشیمن نهنگ است
urn:cts:perslit:roodaki.baghimande:15	roodaki		baghimande	"
شمارهٔ ۱۵"		به سرای سپنج مهمان را%دل نهادن همیشگی نه رواست||زیر خاک اندرونت باید خفت%گر چه اکنونت خواب بر دیباست||با کسان بودنت چه سود کند؟%که به گور اندرون شدن تنهاست||یار تو زیر خاک مور و مگس%چشم بگشا، ببین: کنون پیداست||آن که زلفین و گیسویت پیراست%گر چه دینار یا درمش بهاست||چون ترا دید زردگونه شده%سرد گردد دلش، نه نابیناست
urn:cts:perslit:roodaki.baghimande:16	roodaki		baghimande	"
شمارهٔ ۱۶"		امروز به هر حالی بغداد بخاراست%کجا میر خراسانست، پیروزی آنجاست||ساقی، تو بده باده ومطرب تو بزن رود%تا می خورم امروز، که وقت طرب ماست||می هست ودرم هست و بت لاله رخان هست%غم نیست وگر هست نصیب دل اعداست
urn:cts:perslit:roodaki.baghimande:17	roodaki		baghimande	"
شمارهٔ ۱۷"		این جهان پاک خواب کردار است%آن شناسد که دلش بیدار است||نیکی او به جایگاه بد است%شادی او به جای تیمار است||چه نشینی بدین جهان هموار؟%که همه کار او نه هموار است||کنش او نه خوب و چهرش خوب%زشت کردار و خوب دیدار است
urn:cts:perslit:roodaki.baghimande:18	roodaki		baghimande	"
شمارهٔ ۱۸"		زمانه ، پندی آزادوار داد مرا%زمانه، چون نگری، سربه سر همه پندست||به روز نیک کسان، گفت: تا تو غم نخوری%بسا کسا! که به روز تو آرزومندست||زمانه گفت مرا: خشم خویش دار نگاه%کرا زبان نه به بندست پای دربندست
urn:cts:perslit:roodaki.baghimande:19	roodaki		baghimande	"
شمارهٔ ۱۹"		به خیره برشمرد سیر خورده گرسنه را%چنان که درد کسان بر دگر کسی خوارست||چو پوست روبه ببینی به خان واتگران%بدان که: تهمت او دنبهٔ به سر کارست
urn:cts:perslit:roodaki.baghimande:1	roodaki		baghimande	"
شمارهٔ ۱"		گر من این دوستی تو ببرم تا لب گور%بزنم نعره ولیکن ز تو بینم هنرا||اثر میر نخواهم که بماند به جهان%میر خواهم که بماند به جهان در اثرا||هر که را رفت، همی باید رفته شمری%هر که را مرد، همی باید مرده شمرا
urn:cts:perslit:roodaki.baghimande:20	roodaki		baghimande	"
شمارهٔ ۲۰"		مرغ دیدی که بچه زو ببرند؟%چاو چاوان درست چونانست||باز چون بر گرفت پرده ز روی%کروه دندان و پشت چوگانست
urn:cts:perslit:roodaki.baghimande:21	roodaki		baghimande	"
شمارهٔ ۲۱"		آخر هر کس از دو بیرون نیست%یا برآوردنی‌ست، یا زدنی‌ست||نه به آخر همه بفرساید؟%هرکه انجام راست فرسدنی‌ست
urn:cts:perslit:roodaki.baghimande:22	roodaki		baghimande	"
شمارهٔ ۲۲"		چون تیغ به دست آری، مردم نتوان کشت%نزدیک خداوند بدی نیست فرامشت||این تیغ نه از بهر ستمکاران کردند%انگور نه از بهر نبیذ است به چرخشت||عیسی به رهی دید یکی کشته فتاده%حیران شد و بگرفت به دندان سر انگشت||گفتا که: که را کشتی تا کشته شدی زار؟%تا باز که او را بکشد؟ آن که تو را کشت||انگشت مکن رنجه به در کوفتن کس%تا کس نکند رنجه به در کوفتنت مشت
urn:cts:perslit:roodaki.baghimande:23	roodaki		baghimande	"
شمارهٔ ۲۳"		مهر مفگن برین سرای سپنج%کین جهان پاک بازیی نیرنج||نیک او را فسانه واری شو%بد او را کمرت سخت بتنج
urn:cts:perslit:roodaki.baghimande:24	roodaki		baghimande	"
شمارهٔ ۲۴"		پیشم آمد بامداد آن دلبر از راه شکوخ%با دو رخ از شرم لعل و با دو چشم از سحر شوخ||آستین بگرفتمش، گفتم که: مهمان من آی%داد پوشیده جوابم: مورد و انجیر و کلوخ
urn:cts:perslit:roodaki.baghimande:25	roodaki		baghimande	"
شمارهٔ ۲۵"		ای روی تو چو روز دلیل موحدان%وی موی تو چنان چو شب ملحد از لحد||ای من مقدم از همه عشاق، چون تویی%مر حسن را مقدم، چون از کلام قد||مکی به کعبه فخر کند، مصریان به نیل%ترسا به اسقف و علوی بافتخار جد||فخر رهی بدان دو سیه چشمکان توست%کآمد پدید زیر نقاب از بر دو خد
urn:cts:perslit:roodaki.baghimande:26	roodaki		baghimande	"
شمارهٔ ۲۶"		شاد زی با سیاه چشمان، شاد%که جهان نیست جز فسانه و باد||زآمده شادمان بباید بود%وز گذشته نکرد باید یاد||من و آن جعد موی غالیه بوی%من و آن ماهروی حورنژاد||نیک بخت آن کسی که داد و بخورد%شوربخت آن که او نخورد و نداد||باد و ابر است این جهان، افسوس!%باده پیش آر، هر چه باداباد||شاد بوده‌ست از این جهان هرگز%هیچ کس؟ تا از او تو باشی شاد||داد دیده‌ست از او به هیچ سبب%هیچ فرزانه؟ تا تو بینی داد
urn:cts:perslit:roodaki.baghimande:27	roodaki		baghimande	"
شمارهٔ ۲۷"		جهان به کام خداوند باد و دیر زیاد%برو به هیچ حوادث زمانه دست مداد||درست و راست کناد این مثل خدای ورا%اگر ببست یکی در، هزار در بگشاد||خدای عرش جهان را چنین نهاد نهاد%که گاه مردم شادان و گه بود ناشاد||... این مصرع ساقط شده ...%خدای چشم بد از ملک تو بگرداناد
urn:cts:perslit:roodaki.baghimande:28	roodaki		baghimande	"
شمارهٔ ۲۸"		چهار چیز مر آزاده را زغم بخرد:%تن درست و خوی نیک و نام نیک و خرد||هر آن که ایزدش این چهار روزی کرد%سزد که شاد زید جاودان و غم نخورد
urn:cts:perslit:roodaki.baghimande:29	roodaki		baghimande	"
شمارهٔ ۲۹"		از دوست بهر چیز چرا بایدت آزرد؟%کین عیش چنین باشد گه شادی و گه درد||گر خوار کند مهتر، خواری نکند عیب%چون بازنوازد، شود آن داغ جفا سرد||صد نیک به یک بد نتوان کرد فراموش%گر خار بر اندیشی خرمانتوان خورد||او خشم همی گیرد، تو عذر همی خواه%هر روز به نو یار دگر می‌نتوان کرد
urn:cts:perslit:roodaki.baghimande:2	roodaki		baghimande	"
شمارهٔ ۲"		به حق نالم ز هجر دوست زارا%سحرگاهان چو بر گلبن هزارا||قضا، گر داد من نستاند از تو%ز سوز دل بسوزانم قضا را||چو عارض برفروزی می‌بسوزد%چو من پروانه بر گردت هزارا||نگنجم در لحد، گر زان که لختی%نشینی بر مزارم سوکوارا||جهان این است و چونین بود تا بود%و همچونین بود اینند بارا||به یک گردش به شاهنشاهی آرد%دهد دیهیم و تاج و گوشوارا||توشان زیر زمین فرسوده کردی%زمین داده مر ایشان را زغارا||از آن جان تو لختی خون فسرده%سپرده زیر پای اندر سپارا
urn:cts:perslit:roodaki.baghimande:30	roodaki		baghimande	"
شمارهٔ ۳۰ - در مدح نصر بن احمد سامانی"		حاتم طایی تویی اندر سخا%رستم دستان تویی اندر نبرد||نی، که حاتم نیست با جود تو راد%نی، که رستم نیست در جنگ تو مرد
urn:cts:perslit:roodaki.baghimande:31	roodaki		baghimande	"
شمارهٔ ۳۱"		چون بچهٔ کبوتر منقار سخت کرد%هموار کرد پرّ و بیوکند مویِ زرد،||کابوک را نخواهد و شاخ آرزو کند%وز شاخ سوی بام شود باز گردگرد
urn:cts:perslit:roodaki.baghimande:32	roodaki		baghimande	"
شمارهٔ ۳۲ - در رثای ابوالحسن مرادی"		مرد مرادی، نه همانا که مرد%مرگ چنان خواجه نه کاری‌ست خرد||جان گرامی به پدر باز داد%کالبد تیره به مادر سپرد||آن ملک با ملکی رفت باز%زنده کنون شد که تو گویی: بمرد||کاه نبد او، که به بادی پرید%آب نبد او، که به سرما فسرد||شانه نبود او، که به مویی شکست%دانه نبود او، که زمینش فشرد||گنج زری بود در این خاکدان%کاو دو جهان را به جوی می‌شمرد||قالب خاکی سوی خاکی فکند%جان و خرد سوی سماوات برد||جان دوم را، که ندانند خلق%مصقله‌ای کرد و به جانان سپرد||صاف بد آمیخته با درد می%بر سر خم رفت و جدا شد ز درد||در سفر افتند به هم، ای عزیز%مروزی و رازی و رومی و کرد||خانهٔ خود باز رود هر یکی%اطلس کی باشد همتای برد؟||خامش کن چون نقط، ایرا ملک%نام تو از دفتر گفتن سترد
urn:cts:perslit:roodaki.baghimande:33	roodaki		baghimande	"
شمارهٔ ۳۳"		زلف ترا جیم که کرد؟ آن که کرد%خال ترا نقطهٔ آن جیم کرد||وآن دهن تنگ تو گویی کسی%دانگکی نار به دو نیم کرد
urn:cts:perslit:roodaki.baghimande:34	roodaki		baghimande	"
شمارهٔ ۳۴"		فرشته را ز حلاوت دهان پر آب شود%چو از حرارت می‌دلبرم لبان لیسد||روان ز دیدهٔ افلاکیان شود جیحون%نصال تیرت اگر قبضهٔ کمان لیسد||به خاک خفتهٔ تیغ تو از حلاوت زخم%زبان برآورد و زخم را دهان لیسد
urn:cts:perslit:roodaki.baghimande:35	roodaki		baghimande	"
شمارهٔ ۳۵ - جشن مهرگان"		ملکا، جشن مهرگان آمد%جشن شاهان و خسروان آمد||خز به جای ملحم و خرگاه%بدل باغ و بوستان آمد||مورد به جای سوسن آمد باز%می به جای ارغوان آمد||تو جوانمرد و دولت تو جوان%می به بخت تو نوجوان آمد
urn:cts:perslit:roodaki.baghimande:36	roodaki		baghimande	"
شمارهٔ ۳۶"		گل دگر ره به گلستان آمد%وارهٔ باغ و بوستان آمد||وار آذر گذشت و شعلهٔ او%شعلهٔ لاله را زمان آمد
urn:cts:perslit:roodaki.baghimande:37	roodaki		baghimande	"
شمارهٔ ۳۷ - دیر زیاد آن بزرگوار خداوند"		دیر زیاد! آن بزرگوار خداوند%جان گرامی به جانش اندر پیوند||دایم بر جان او بلرزم، زیراک%مادر آزادگان کم آرد فرزند||از ملکان کس چنو نبود جوانی%راد و سخندان و شیرمرد و خردمند||کس نشناسد همی که: کوشش او چون؟%خلق نداند همی که بخشش او چند||دست و زبان زر و در پراگند او را%نام به گیتی نه از گزاف پراگند||در دل ما شاخ مهربانی به نشاست%دل نه به بازی ز مهر خواسته برکند||همچو معماست فخر و همت او شرح%همچو ابستاست فضل و سیرت اوزند||گر چه بکوشند شاعران زمانه%مدح کسی را کسی نگوید مانند||سیرت او تخم کشت و نعمت او آب%خاطر مداح او زمین برومند||سیرت او بود وحی نامه به کسری%چون که به آیینش پندنامه بیاگند||سیرت آن شاه پندنامهٔ اصلیست%ز آن که همی روزگار گیرد از او پند||هر که سر از پند شهریار بپیچید%پای طرب را به دام گرم درافکند||کیست به گیتی خمیر مایهٔ ادبار؟%آن که به اقبال او نباشد خرسند||هر که نخواهد همی گشایش کارش%گو: بشو و دست روزگار فروبند||ای ملک، از حال دوستانش همی ناز%ای فلک، از حال دشمنانش همی خند||آخر شعر آن کنم که اول گفتم:%دیر زیاد! آن بزرگوار خداوند
urn:cts:perslit:roodaki.baghimande:38	roodaki		baghimande	"
شمارهٔ ۳۸"		جز آن که مستی عشقست هیچ مستی نیست%همین بلات بسست، ای بهر بلا خرسند||خیال رزم تو گر در دل عدو گردد%ز بیم تیغ تو بندش جدا شود از بند||ز عدل تست به هم باز و صعوه را پرواز%ز حکم تست شب و روز را به هم پیوند||به خوشدلی گذران بعد ازین، که باد اجل%درخت عمر بداندیش را ز پا افگند||همیشه تا که بود از زمانه نام و نشان%مدام تا که بود گردش سپهر بلند||به بزم عیش و طرب باد نیک‌خواه تو شاد%حسود جاه تو بادا ز غصه زار و نژند
urn:cts:perslit:roodaki.baghimande:39	roodaki		baghimande	"
شمارهٔ ۳۹"		نیز ابا نیکوان نمایدت جنگ فند%لشکر فریادنی، خواسته‌نی سودمند||قند جداکن از وی، دور شو از زهر دند%هر چه به آخر بهست جان ترا آن پسند
urn:cts:perslit:roodaki.baghimande:3	roodaki		baghimande	"
شمارهٔ ۳"		به نام نیک تو، خواجه، فریفته نشوم%که نام نیک تو دامست و زرق‌مر نان را||کسی که دام کند نام نیک از پی نان%یقین بدان تو که دامست نانش مر جان را
urn:cts:perslit:roodaki.baghimande:40	roodaki		baghimande	"
شمارهٔ ۴۰"		صرصر هجر تو، ای سرو بلند%ریشهٔ عمر من از بیخ بکند||پس چرا بستهٔ اویم همه عمر؟%اگر آن زلف دوتا نیست کمند||به یکی جان نتوان کرد سؤال:%کز لب لعل تو یک بوس به چند؟||بفگند آتش اندر دل حسن%آن چه هجران تو از سینه فگند
urn:cts:perslit:roodaki.baghimande:41	roodaki		baghimande	"
شمارهٔ ۴۱"		مهتران جهان همه مردند%مرگ را سر همه فرو کردند||زیر خاک اندرون شدند آنان%که همه کوشک‌ها برآوردند||از هزاران هزار نعمت و ناز%نه به آخر به جز کفن بردند؟||بود از نعمت آن چه پوشیدند%و آن چه دادند و آن چه را خوردند
urn:cts:perslit:roodaki.baghimande:42	roodaki		baghimande	"
شمارهٔ ۴۲"		مرا تو راحت جانی، معاینه، نه خبر%کرا معاینه آید خبر چه سود کند؟||سپر به پیش کشیدم خدنگ قهر ترا%چو تیر بر جگر آید سپر چه سود کند؟
urn:cts:perslit:roodaki.baghimande:43	roodaki		baghimande	"
شمارهٔ ۴۳"		تا کی گویی که: اهل گیتی%در هستی و نیستی لئیمند؟||چون تو طمع از جهان بریدی%دانی که همه جهان کریمند
urn:cts:perslit:roodaki.baghimande:44	roodaki		baghimande	"
شمارهٔ ۴۴"		اگر چه عذر بسی بود روزگار نبود%چنان که بود به ناچار خویشتن بخشود||خدای را بستودم، که کردگار من است%زبانم از غزل و مدح بندگانش نسود||همه به تنبل و بند است بازگشتن او%شرنگ نوش آمیغ است و روی زراندود||بنفشه‌های طری خیل خیل بر سر کرد%چو آتشی که به گوگرد بردوید کبود||بیار و هان بده آن آفتاب کش بخوری%ز لب فرو شود و از رخان برآید زود
