urn:cts:perslit:khayyam.robaee:126	khayyam		robaee	"
رباعی شمارهٔ ۱۲۶"		تا چند اسیر عقل هر روزه شویم%در دهر چه صد ساله چه یکروزه شویم||در ده تو بکاسه می از آن پیش که ما%در کارگه کوزه‌گران کوزه شویم
urn:cts:perslit:khayyam.robaee:127	khayyam		robaee	"
رباعی شمارهٔ ۱۲۷"		چون نیست مقام ما در این دهر مقیم%پس بی می و معشوق خطائیست عظیم||تا کی ز قدیم و محدث امیدم و بیم%چون من رفتم جهان چه محدث چه قدیم
urn:cts:perslit:khayyam.robaee:128	khayyam		robaee	"
رباعی شمارهٔ ۱۲۸"		خورشید به گل نهفت می‌نتوانم%و اسراز زمانه گفت می‌نتوانم||از بحر تفکرم برآورد خرد%دری که ز بیم سفت می‌نتوانم
urn:cts:perslit:khayyam.robaee:129	khayyam		robaee	"
رباعی شمارهٔ ۱۲۹"		دشمن به غلط گفت که من فلسفیم%ایزد داند که آنچه او گفت نیم||لیکن چو در این غم آشیان آمده‌ام%آخر کم از آنکه من بدانم که کیم
urn:cts:perslit:khayyam.robaee:12	khayyam		robaee	"
رباعی شمارهٔ ۱۲"		ای چرخ فلک خرابی از کینه تست%بیدادگری شیوه دیرینه تست||ای خاک اگر سینه تو بشکافند%بس گوهر قیمتی که در سینه تست
urn:cts:perslit:khayyam.robaee:130	khayyam		robaee	"
رباعی شمارهٔ ۱۳۰"		مائیم که اصل شادی و کان غمیم%سرمایهٔ دادیم و نهاد ستمیم||پستیم و بلندیم و کمالیم و کمیم%آئینهٔ زنگ خورده و جام جمیم
urn:cts:perslit:khayyam.robaee:131	khayyam		robaee	"
رباعی شمارهٔ ۱۳۱"		من می نه ز بهر تنگدستی نخورم%یا از غم رسوایی و مستی نخورم||من می ز برای خوشدلی میخوردم%اکنون که تو بر دلم نشستی نخورم
urn:cts:perslit:khayyam.robaee:132	khayyam		robaee	"
رباعی شمارهٔ ۱۳۲"		من بی می ناب زیستن نتوانم%بی باده کشید بارتن نتوانم||من بنده آن دمم که ساقی گوید%یک جام دگر بگیر و من نتوانم
urn:cts:perslit:khayyam.robaee:133	khayyam		robaee	"
رباعی شمارهٔ ۱۳۳"		هر یک چندی یکی برآید که منم%با نعمت و با سیم و زر آید که منم||چون کارک او نظام گیرد روزی%ناگه اجل از کمین برآید که منم
urn:cts:perslit:khayyam.robaee:134	khayyam		robaee	"
رباعی شمارهٔ ۱۳۴"		یک چند به کودکی باستاد شدیم%یک چند به استادی خود شاد شدیم||پایان سخن شنو که ما را چه رسید%از خاک در آمدیم و بر باد شدیم
urn:cts:perslit:khayyam.robaee:135	khayyam		robaee	"
رباعی شمارهٔ ۱۳۵"		یک روز ز بند عالم آزاد نیم%یک دمزدن از وجود خود شاد نیم||شاگردی روزگار کردم بسیار%در کار جهان هنوز استاد نیم
urn:cts:perslit:khayyam.robaee:136	khayyam		robaee	"
رباعی شمارهٔ ۱۳۶"		از دی که گذشت هیچ ازو یاد مکن%فردا که نیامده ست فریاد مکن||برنامده و گذشته بنیاد مکن%حالی خوش باش و عمر بر باد مکن
urn:cts:perslit:khayyam.robaee:137	khayyam		robaee	"
رباعی شمارهٔ ۱۳۷"		ای دیده اگر کور نئی گور ببین%وین عالم پر فتنه و پر شور ببین||شاهان و سران و سروران زیر گلند%روهای چو مه در دهن مور ببین
urn:cts:perslit:khayyam.robaee:138	khayyam		robaee	"
رباعی شمارهٔ ۱۳۸"		برخیز و مخور غم جهان گذران%بنشین و دمی به شادمانی گذران||در طبع جهان اگر وفایی بودی%نوبت بتو خود نیامدی از دگران
urn:cts:perslit:khayyam.robaee:139	khayyam		robaee	"
رباعی شمارهٔ ۱۳۹"		چون حاصل آدمی در این شورستان%جز خوردن غصه نیست تا کندن جان||خرم دل آنکه زین جهان زود برفت%و آسوده کسی که خود نیامد به جهان
urn:cts:perslit:khayyam.robaee:13	khayyam		robaee	"
رباعی شمارهٔ ۱۳"		ایدل چو زمانه می‌کند غمناکت%ناگه برود ز تن روان پاکت||بر سبزه نشین و خوش بزی روزی چند%زان پیش که سبزه بردمد از خاکت
urn:cts:perslit:khayyam.robaee:140	khayyam		robaee	"
رباعی شمارهٔ ۱۴۰"		رفتم که در این منزل بیداد بدن%در دست نخواهد بر خنگ از باد بدن||آن را باید به مرگ من شاد بدن%کز دست اجل تواند آزاد بدن
urn:cts:perslit:khayyam.robaee:141	khayyam		robaee	"
رباعی شمارهٔ ۱۴۱"		رندی دیدم نشسته بر خنگ زمین%نه کفر و نه اسلام و نه دنیا و نه دین||نه حق نه حقیقت نه شریعت نه یقین%اندر دو جهان کرا بود زهره این
urn:cts:perslit:khayyam.robaee:142	khayyam		robaee	"
رباعی شمارهٔ ۱۴۲"		قانع به یک استخوان چو کرکس بودن%به ز آن که طفیل خوان ناکس بودن||با نان جوین خویش حقا که به است%کالوده و پالوده هر خس بودن
urn:cts:perslit:khayyam.robaee:143	khayyam		robaee	"
رباعی شمارهٔ ۱۴۳"		قومی متفکرند اندر ره دین%قومی به گمان فتاده در راه یقین||میترسم از آن که بانگ آید روزی%کای بیخبران راه نه آنست و نه این
urn:cts:perslit:khayyam.robaee:144	khayyam		robaee	"
رباعی شمارهٔ ۱۴۴"		گاویست در آسمان و نامش پروین%یک گاو دگر نهفته در زیر زمین||چشم خردت باز کن از روی یقین%زیر و زبر دو گاو مشتی خر بین
urn:cts:perslit:khayyam.robaee:145	khayyam		robaee	"
رباعی شمارهٔ ۱۴۵"		گر بر فلکم دست بدی چون یزدان%برداشتمی من این فلک را ز میان||از نو فلکی دگر چنان ساختمی%کازاده بکام دل رسیدی آسان
urn:cts:perslit:khayyam.robaee:146	khayyam		robaee	"
رباعی شمارهٔ ۱۴۶"		مشنو سخن از زمانه ساز آمدگان%می خواه مروق به طراز آمدگان||رفتند یکان یکان فراز آمدگان%کس می ندهد نشان ز بازآمدگان
urn:cts:perslit:khayyam.robaee:147	khayyam		robaee	"
رباعی شمارهٔ ۱۴۷"		می خوردن و گرد نیکوان گردیدن%به زانکه بزرق زاهدی ورزیدن||گر عاشق و مست دوزخی خواهد بود%پس روی بهشت کس نخواهد دیدن
urn:cts:perslit:khayyam.robaee:148	khayyam		robaee	"
رباعی شمارهٔ ۱۴۸"		نتوان دل شاد را به غم فرسودن%وقت خوش خود بسنگ محنت سودن||کس غیب چه داند که چه خواهد بودن%می باید و معشوق و به کام آسودن
urn:cts:perslit:khayyam.robaee:149	khayyam		robaee	"
رباعی شمارهٔ ۱۴۹"		آن قصر که با چرخ همیزد پهلو%بر درگه آن شهان نهادندی رو||دیدیم که بر کنگره‌اش فاخته‌ای%بنشسته همی گفت که کوکوکوکو
urn:cts:perslit:khayyam.robaee:14	khayyam		robaee	"
رباعی شمارهٔ ۱۴"		این بحر وجود آمده بیرون ز نهفت%کس نیست که این گوهر تحقیق بسفت||هر کس سخنی از سر سودا گفتند%زآن روی که هست کس نمی‌داند گفت
urn:cts:perslit:khayyam.robaee:150	khayyam		robaee	"
رباعی شمارهٔ ۱۵۰"		از آمدن و رفتن ما سودی کو%وز تار امید عمر ما پودی کو||چندین سروپای نازنینان جهان%می‌سوزد و خاک می‌شود دودی کو
urn:cts:perslit:khayyam.robaee:151	khayyam		robaee	"
رباعی شمارهٔ ۱۵۱"		از تن چو برفت جان پاک من و تو%خشتی دو نهند بر مغاک من و تو||و آنگاه برای خشت گور دگران%در کالبدی کشند خاک من و تو
urn:cts:perslit:khayyam.robaee:152	khayyam		robaee	"
رباعی شمارهٔ ۱۵۲"		می‌خور که فلک بهر هلاک من و تو%قصدی دارد بجان پاک من و تو||در سبزه نشین و می روشن میخور%کاین سبزه بسی دمد ز خاک من و تو
urn:cts:perslit:khayyam.robaee:153	khayyam		robaee	"
رباعی شمارهٔ ۱۵۳"		از هر چه بجر می است کوتاهی به%می هم ز کف بتان خرگاهی به||مستی و قلندری و گمراهی به%یک جرعه می ز ماه تا ماهی به
urn:cts:perslit:khayyam.robaee:154	khayyam		robaee	"
رباعی شمارهٔ ۱۵۴"		بنگر ز صبا دامن گل چاک شده%بلبل ز جمال گل طربناک شده||در سایه گل نشین که بسیار این گل%در خاک فرو ریزد و ما خاک شده
urn:cts:perslit:khayyam.robaee:155	khayyam		robaee	"
رباعی شمارهٔ ۱۵۵"		تا کی غم آن خورم که دارم یا نه%وین عمر به خوشدلی گذارم یا نه||پرکن قدح باده که معلومم نیست%کاین دم که فرو برم برآرم یا نه
urn:cts:perslit:khayyam.robaee:156	khayyam		robaee	"
رباعی شمارهٔ ۱۵۶"		یک جرعه می کهن ز ملکی نو به%وز هرچه نه می طریق بیرون شو به||در دست به از تخت فریدون صد بار%خشت سر خم ز ملک کیخسرو به
urn:cts:perslit:khayyam.robaee:157	khayyam		robaee	"
رباعی شمارهٔ ۱۵۷"		آن مایه ز دنیا که خوری یا پوشی%معذوری اگر در طلبش میکوشی||باقی همه رایگان نیرزد هشدار%تا عمر گرانبها بدان نفروشی
urn:cts:perslit:khayyam.robaee:158	khayyam		robaee	"
رباعی شمارهٔ ۱۵۸"		از آمدن بهار و از رفتن دی%اوراق وجود ما همی گردد طی||می خور! مخور اندوه که فرمود حکیم%غمهای جهان چو زهر و تریاقش می
urn:cts:perslit:khayyam.robaee:159	khayyam		robaee	"
رباعی شمارهٔ ۱۵۹"		از کوزه‌گری کوزه خریدم باری%آن کوزه سخن گفت ز هر اسراری||شاهی بودم که جام زرینم بود%اکنون شده‌ام کوزه هر خماری
urn:cts:perslit:khayyam.robaee:15	khayyam		robaee	"
رباعی شمارهٔ ۱۵"		این کوزه چو من عاشق زاری بوده است%در بند سر زلف نگاری بوده‌ست||این دسته که بر گردن او می‌بینی%دستی‌ست که برگردن یاری بوده‌ست
urn:cts:perslit:khayyam.robaee:160	khayyam		robaee	"
رباعی شمارهٔ ۱۶۰"		ای آنکه نتیجهٔ چهار و هفتی%وز هفت و چهار دایم اندر تفتی||می خور که هزار بار بیشت گفتم%باز آمدنت نیست چو رفتی رفتی
urn:cts:perslit:khayyam.robaee:161	khayyam		robaee	"
رباعی شمارهٔ ۱۶۱"		ایدل تو به اسرار معما نرسی%در نکته زیرکان دانا نرسی||اینجا به می لعل بهشتی می ساز%کانجا که بهشت است رسی یا نرسی
urn:cts:perslit:khayyam.robaee:162	khayyam		robaee	"
رباعی شمارهٔ ۱۶۲"		ای دوست حقیقت شنواز من سخنی%با باده لعل باش و با سیم تنی||کانکس که جهان کرد فراغت دارد%از سبلت چون تویی و ریش چو منی
urn:cts:perslit:khayyam.robaee:163	khayyam		robaee	"
رباعی شمارهٔ ۱۶۳"		ای کاش که جای آرمیدن بودی%یا این ره دور را رسیدن بودی||کاش از پی صد هزار سال از دل خاک%چون سبزه امید بر دمیدن بودی
urn:cts:perslit:khayyam.robaee:164	khayyam		robaee	"
رباعی شمارهٔ ۱۶۴"		بر سنگ زدم دوش سبوی کاشی%سرمست بدم که کردم این عیاشی||با من به زبان حال می‌گفت سبو%من چون تو بدم تو نیز چون من باشی
urn:cts:perslit:khayyam.robaee:165	khayyam		robaee	"
رباعی شمارهٔ ۱۶۵"		بر شاخ امید اگر بری یافتمی%هم رشته خویش را سری یافتمی||تا چند ز تنگنای زندان وجود%ای کاش سوی عدم دری یافتمی
urn:cts:perslit:khayyam.robaee:166	khayyam		robaee	"
رباعی شمارهٔ ۱۶۶"		بر گیر پیاله و سبو ای دلجوی%فارغ بنشین بکشتزار و لب جوی||بس شخص عزیز را که چرخ بدخوی%صد بار پیاله کرد و صد بار سبوی
urn:cts:perslit:khayyam.robaee:167	khayyam		robaee	"
رباعی شمارهٔ ۱۶۷"		پیری دیدم به خانهٔ خماری%گفتم نکنی ز رفتگان اخباری||گفتا می خور که همچو ما بسیاری%رفتند و خبر باز نیامد باری
urn:cts:perslit:khayyam.robaee:168	khayyam		robaee	"
رباعی شمارهٔ ۱۶۸"		تا چند حدیث پنج و چار ای ساقی%مشکل چه یکی چه صد هزار ای ساقی||خاکیم همه چنگ بساز ای ساقی%بادیم همه باده بیار ای ساقی
urn:cts:perslit:khayyam.robaee:169	khayyam		robaee	"
رباعی شمارهٔ ۱۶۹"		چندان که نگاه می‌کنم هر سویی%در باغ روانست ز کوثر جویی||صحرا چو بهشت است ز کوثر گم گوی%بنشین به بهشت با بهشتی رویی
urn:cts:perslit:khayyam.robaee:16	khayyam		robaee	"
رباعی شمارهٔ ۱۶"		این کوزه که آبخوارهٔ مزدوریست%از دیدهٔ شاهیست و دل دستوریست||هر کاسهٔ می که بر کف مخموریست%از عارض مستی و لب مستوریست
urn:cts:perslit:khayyam.robaee:170	khayyam		robaee	"
رباعی شمارهٔ ۱۷۰"		خوش باش که پخته‌اند سودای تو دی%فارغ شده‌اند از تمنای تو دی||قصه چه کنم که به تقاضای تو دی%دادند قرار کار فردای تو دی
urn:cts:perslit:khayyam.robaee:171	khayyam		robaee	"
رباعی شمارهٔ ۱۷۱"		در کارگه کوزه‌گری کردم رای%در پایه چرخ دیدم استاد بپای||میکرد دلیر کوزه را دسته و سر%از کله پادشاه و از دست گدای
urn:cts:perslit:khayyam.robaee:172	khayyam		robaee	"
رباعی شمارهٔ ۱۷۲"		در گوش دلم گفت فلک پنهانی%حکمی که قضا بود ز من میدانی||در گردش خویش اگر مرا دست بدی%خود را برهاندمی ز سرگردانی
urn:cts:perslit:khayyam.robaee:173	khayyam		robaee	"
رباعی شمارهٔ ۱۷۳"		زان کوزهٔ می که نیست در وی ضرری%پر کن قدحی بخور بمن ده دگری||زان پیشتر ای صنم که در رهگذری%خاک من و تو کوزه‌کند کوزه‌گری
urn:cts:perslit:khayyam.robaee:174	khayyam		robaee	"
رباعی شمارهٔ ۱۷۴"		گر آمدنم بخود بدی نامدمی%ور نیز شدن بمن بدی کی شدمی||به زان نبدی که اندر این دیر خراب%نه آمدمی نه شدمی نه بدمی
urn:cts:perslit:khayyam.robaee:175	khayyam		robaee	"
رباعی شمارهٔ ۱۷۵"		گر دست دهد ز مغز گندم نانی%وز می دو منی ز گوسفندی رانی||با لاله رخی و گوشه بستانی%عیشی بود آن نه حد هر سلطانی
urn:cts:perslit:khayyam.robaee:176	khayyam		robaee	"
رباعی شمارهٔ ۱۷۶"		گر کار فلک به عدل سنجیده بدی%احوال فلک جمله پسندیده بدی||ور عدل بدی بکارها در گردون%کی خاطر اهل فضل رنجیده بدی
urn:cts:perslit:khayyam.robaee:177	khayyam		robaee	"
رباعی شمارهٔ ۱۷۷"		هان کوزه‌گرا بپای اگر هشیاری%تا چند کنی بر گل مردم خواری||انگشت فریدون و کف کیخسرو%بر چرخ نهاده ای چه می‌پنداری
urn:cts:perslit:khayyam.robaee:178	khayyam		robaee	"
رباعی شمارهٔ ۱۷۸"		هنگام صبوح ای صنم فرخ پی%برساز ترانه‌ای و پیش‌آور می||کافکند بخاک صد هزاران جم و کی%این آمدن تیرمه و رفتن دی
urn:cts:perslit:khayyam.robaee:17	khayyam		robaee	"
رباعی شمارهٔ ۱۷"		این کهنه رباط را که عالم نام است%و آرامگه ابلق صبح و شام است||بزمی‌ست که وامانده صد جمشید است%قصریست که تکیه‌گاه صد بهرام است
urn:cts:perslit:khayyam.robaee:18	khayyam		robaee	"
رباعی شمارهٔ ۱۸"		این یک دو سه روز نوبت عمر گذشت%چون آب به جویبار و چون باد به دشت||هرگز غم دو روز مرا یاد نگشت%روزی که نیامده‌ست و روزی که گذشت
urn:cts:perslit:khayyam.robaee:19	khayyam		robaee	"
رباعی شمارهٔ ۱۹"		بر چهره گل نسیم نوروز خوش است%در صحن چمن روی دل‌افروز خوش است||از دی که گذشت هر چه گویی خوش نیست%خوش باش و ز دی مگو که امروز خوش است
urn:cts:perslit:khayyam.robaee:1	khayyam		robaee	"
رباعی شمارهٔ ۱"		برخیز و بیا بتا برای دل ما%حل کن به جمال خویشتن مشکل ما||یک کوزه شراب تا بهم نوش کنیم%زان پیش که کوزه‌ها کنند از گل ما
urn:cts:perslit:khayyam.robaee:20	khayyam		robaee	"
رباعی شمارهٔ ۲۰"		پیش از من و تو لیل و نهاری بوده است%گردنده فلک نیز بکاری بوده است||هرجا که قدم نهی تو بر روی زمین%آن مردمک چشم‌نگاری بوده است
urn:cts:perslit:khayyam.robaee:21	khayyam		robaee	"
رباعی شمارهٔ ۲۱"		تا چند زنم بروی دریاها خشت%بیزار شدم ز بت‌پرستان کنشت||خیام که گفت دوزخی خواهد بود%که رفت بدوزخ و که آمد ز بهشت
urn:cts:perslit:khayyam.robaee:22	khayyam		robaee	"
رباعی شمارهٔ ۲۲"		ترکیب پیاله‌ای که درهم پیوست%بشکستن آن روا نمیدارد مست||چندین سر و پای نازنین از سر و دست%از مهر که پیوست و به کین که شکست
urn:cts:perslit:khayyam.robaee:23	khayyam		robaee	"
رباعی شمارهٔ ۲۳"		ترکیب طبایع چو به کام تو دمی است%رو شاد بزی اگرچه برتو ستمی است||با اهل خرد باش که اصل تن تو%گردی و نسیمی و غباری و دمی است
urn:cts:perslit:khayyam.robaee:24	khayyam		robaee	"
رباعی شمارهٔ ۲۴"		چون ابر به نوروز رخ لاله بشست%برخیز و بجام باده کن عزم درست||کاین سبزه که امروز تماشاگه توست%فردا همه از خاک تو برخواهد رست
urn:cts:perslit:khayyam.robaee:25	khayyam		robaee	"
رباعی شمارهٔ ۲۵"		چون بلبل مست راه در بستان یافت%روی گل و جام باده را خندان یافت||آمد به زبان حال در گوشم گفت%دریاب که عمر رفته را نتوان یافت
urn:cts:perslit:khayyam.robaee:26	khayyam		robaee	"
رباعی شمارهٔ ۲۶"		چون چرخ بکام یک خردمند نگشت%خواهی تو فلک هفت شمر خواهی هشت||چون باید مرد و آرزوها همه هشت%چه مور خورد بگور و چه گرگ بدشت
urn:cts:perslit:khayyam.robaee:27	khayyam		robaee	"
رباعی شمارهٔ ۲۷"		چون لاله به نوروز قدح گیر بدست%با لاله‌رخی اگر تو را فرصت هست||می نوش به خرمی که این چرخ کهن%ناگاه تو را چو خاک گرداند پست
urn:cts:perslit:khayyam.robaee:28	khayyam		robaee	"
رباعی شمارهٔ ۲۸"		چون نیست حقیقت و یقین اندر دست%نتوان به امید شک همه عمر نشست||هان تا ننهیم جام می از کف دست%در بی خبری مرد چه هشیار و چه مست
urn:cts:perslit:khayyam.robaee:29	khayyam		robaee	"
رباعی شمارهٔ ۲۹"		چون نیست ز هر چه هست جز باد بدست%چون هست بهرچه هست نقصان و شکست||انگار که هرچه هست در عالم نیست%پندار که هرچه نیست در عالم هست
urn:cts:perslit:khayyam.robaee:2	khayyam		robaee	"
رباعی شمارهٔ ۲"		چون عهده نمی‌شود کسی فردا را%حالی خوش دار این دل پر سودا را||می نوش به ماهتاب ای ماه که ماه%بسیار بتابد و نیابد ما را
urn:cts:perslit:khayyam.robaee:30	khayyam		robaee	"
رباعی شمارهٔ ۳۰"		خاکی که به زیر پای هر نادانی است%کفّ صنمیّ و چهرهٔ جانانی است||هر خشت که بر کنگرهٔ ایوانی است%انگشت وزیر یا سر سلطانی است
urn:cts:perslit:khayyam.robaee:31	khayyam		robaee	"
رباعی شمارهٔ ۳۱"		دارنده چو ترکیب طبایع آراست%از بهر چه او فکندش اندر کم و کاست||گر نیک آمد شکستن از بهر چه بود%ورنیک نیامد این صور عیب کراست
urn:cts:perslit:khayyam.robaee:32	khayyam		robaee	"
رباعی شمارهٔ ۳۲"		در پرده اسرار کسی را ره نیست%زین تعبیه جان هیچکس آگه نیست||جز در دل خاک هیچ منزلگه نیست%می خور که چنین فسانه‌ها کوته نیست
urn:cts:perslit:khayyam.robaee:33	khayyam		robaee	"
رباعی شمارهٔ ۳۳"		در خواب بدم مرا خردمندی گفت%کاز خواب کسی را گل شادی نشکفت||کاری چه کنی که با اجل باشد جفت؟%می خور که به زیر خاک می‌باید خفت
urn:cts:perslit:khayyam.robaee:34	khayyam		robaee	"
رباعی شمارهٔ ۳۴"		در دایره‌ای که آمد و رفتن ماست%او را نه بدایت نه نهایت پیداست||کس می نزند دمی در این معنی راست%کاین آمدن از کجا و رفتن بکجاست
urn:cts:perslit:khayyam.robaee:35	khayyam		robaee	"
رباعی شمارهٔ ۳۵"		در فصل بهار اگر بتی حور سرشت%یک ساغر می دهد مرا بر لب کشت||هر چند به نزد عامه این باشد زشت%سگ به ز من است اگر برم نام بهشت
urn:cts:perslit:khayyam.robaee:36	khayyam		robaee	"
رباعی شمارهٔ ۳۶"		دریاب که از روح جدا خواهی رفت%در پرده اسرار فنا خواهی رفت||می نوش ندانی از کجا آمده‌ای%خوش باش ندانی به کجا خواهی رفت
